date,state,daily_partial,daily_full,daily,daily_partial_child,daily_full_child,cumul_partial,cumul_full,cumul,cumul_partial_child,cumul_full_child,pfizer1,pfizer2,sinovac1,sinovac2,astra1,astra2,cansino,pending
7/31/21,Johor,33376,17189,50565,19,0,1114047,448989,1563036,82,3,16903,1459,14016,15726,2455,3,0,3
7/31/21,Kedah,15334,4124,19458,12,0,581511,299566,881077,55,0,9864,1854,3831,2266,1639,0,0,4
7/31/21,Kelantan,3220,661,3881,3,0,448172,250841,699013,95,0,3211,2,8,659,0,0,0,1
7/31/21,Melaka,9980,3796,13776,32,0,332642,183320,515962,116,2,9978,1524,1,2272,0,0,0,1
7/31/21,Negeri Sembilan,4416,18884,23300,13,0,586376,288217,874593,125,4,3385,12592,1031,6292,0,0,0,0
7/31/21,Pahang,14021,5734,19755,23,0,493811,259841,753652,104,2,11601,170,2419,5563,0,0,0,2
7/31/21,Perak,11673,17396,29069,40,0,760100,460998,1221098,137,3,8991,261,2681,17130,1,0,0,5
7/31/21,Perlis,1176,762,1938,0,0,111196,76834,188030,12,0,1174,3,1,759,1,0,0,0
7/31/21,Pulau Pinang,17580,3959,21539,13,0,757159,298015,1055174,77,3,12594,88,3128,3865,1854,6,0,4
7/31/21,Sabah,41871,4254,46125,156,0,864994,401826,1266820,533,9,34513,516,7349,3736,0,0,0,11
7/31/21,Sarawak,9141,26715,35856,305,6,1783795,1368614,3152409,1502,66,4314,5301,4826,21413,0,1,0,1
7/31/21,Selangor,103462,59768,163230,133,0,3343934,1272211,4616145,829,26,30074,19595,70695,36236,2625,3934,0,71
7/31/21,Terengganu,9504,12159,21663,23,0,342618,208797,551415,64,4,7352,102,2152,12057,0,0,0,0
7/31/21,W.P. Kuala Lumpur,53630,28433,82063,126,2,2433373,932342,3365715,665,15,15682,3582,32166,15914,5782,8936,0,1
7/31/21,W.P. Labuan,242,444,686,6,0,67482,56047,123529,21,3,242,441,0,3,0,0,0,0
7/31/21,W.P. Putrajaya,3091,2153,5244,2,0,103813,53083,156896,12,0,49,1800,3042,353,0,0,0,0
8/1/21,Johor,34392,10562,44954,13,0,1148439,459551,1607990,95,3,16265,3161,15934,7396,2191,1,0,6
8/1/21,Kedah,16838,6875,23713,5,0,598349,306441,904790,60,0,14006,6077,2605,753,227,45,0,0
8/1/21,Kelantan,19897,5995,25892,46,0,468069,256836,724905,141,0,19877,3681,19,2270,0,0,0,45
8/1/21,Melaka,2591,0,2591,5,0,335233,183320,518553,121,2,2591,0,0,0,0,0,0,0
8/1/21,Negeri Sembilan,5747,17417,23164,6,0,592123,305634,897757,131,4,2194,10930,3551,6487,0,0,0,2
8/1/21,Pahang,7718,5244,12962,10,0,501529,265085,766614,114,2,5334,25,2384,5219,0,0,0,0
8/1/21,Perak,10860,14118,24978,19,0,770960,475116,1246076,156,3,8860,106,1998,14008,0,0,0,6
8/1/21,Perlis,1661,512,2173,0,0,112857,77346,190203,12,0,1637,3,24,509,0,0,0,0
8/1/21,Pulau Pinang,13322,8108,21430,4,0,770481,306123,1076604,81,3,8884,80,2611,8026,1827,2,0,0
8/1/21,Sabah,25632,5909,31541,66,1,890626,407735,1298361,599,10,25474,1088,151,4821,0,0,0,7
8/1/21,Sarawak,7783,22690,30473,160,1,1791578,1391304,3182882,1662,67,4025,4141,3758,18549,0,0,0,0
8/1/21,Selangor,104522,49960,154482,163,0,3448456,1322171,4770627,992,26,31599,12312,70234,33827,2689,3821,0,0
8/1/21,Terengganu,6980,7253,14233,4,0,349598,216050,565648,68,4,6009,904,969,6344,0,0,0,7
8/1/21,W.P. Kuala Lumpur,46028,27450,73478,66,0,2479401,959792,3439193,731,15,8563,3968,31711,14499,5754,8981,0,2
8/1/21,W.P. Labuan,208,487,695,2,0,67690,56534,124224,23,3,207,481,1,5,0,0,0,1
8/1/21,W.P. Putrajaya,2721,2163,4884,1,0,106534,55246,161780,13,0,144,1752,2577,411,0,0,0,0
8/2/21,Johor,37857,12347,50204,13,0,1186296,471898,1658194,108,3,17975,4265,17769,8081,2113,1,0,0
8/2/21,Kedah,15621,13250,28871,21,0,613970,319691,933661,81,0,12832,3561,2627,9687,156,1,0,7
8/2/21,Kelantan,21228,10165,31393,89,0,489297,267001,756298,230,0,21216,4421,12,5353,0,0,0,391
8/2/21,Melaka,9057,5987,15044,32,1,344290,189307,533597,153,3,9049,734,8,5252,0,0,0,1
8/2/21,Negeri Sembilan,7591,15074,22665,10,1,599714,320708,920422,141,5,5087,11212,2502,3846,0,0,0,18
8/2/21,Pahang,17691,5939,23630,21,0,519220,271024,790244,135,2,16321,1538,1370,4401,0,0,0,0
8/2/21,Perak,13812,18188,32000,9,1,784772,493304,1278076,165,4,10957,1310,2853,16859,0,12,0,9
8/2/21,Perlis,1901,971,2872,1,0,114758,78317,193075,13,0,643,35,1258,936,0,0,0,0
8/2/21,Pulau Pinang,18025,7857,25882,13,0,788506,313980,1102486,94,3,13041,706,3217,7149,1766,2,0,1
8/2/21,Sabah,33626,6556,40182,87,2,924252,414291,1338543,686,12,32312,492,1289,6064,0,0,0,25
8/2/21,Sarawak,6022,28742,34764,183,19,1797600,1420046,3217646,1845,86,2545,885,3477,27856,0,0,0,1
8/2/21,Selangor,32704,72272,104976,85,4,3481160,1394443,4875603,1077,30,4186,29334,28515,38837,1,4081,0,22
8/2/21,Terengganu,7179,8039,15218,4,0,356777,224089,580866,72,4,6084,1224,1095,6794,0,0,0,21
8/2/21,W.P. Kuala Lumpur,8250,42621,50871,30,3,2487651,1002413,3490064,761,18,3876,9934,4370,23779,0,8907,0,5
8/2/21,W.P. Labuan,152,507,659,1,0,67842,57041,124883,24,3,152,501,0,6,0,0,0,0
8/2/21,W.P. Putrajaya,2336,1869,4205,5,0,108870,57115,165985,18,0,287,1103,2049,766,0,0,0,0
8/3/21,Johor,38404,13068,51472,26,1,1224700,484966,1709666,134,4,16944,3890,19155,9109,2304,69,0,1
8/3/21,Kedah,14987,16194,31181,17,2,628957,335885,964842,98,2,12581,3479,2284,12708,120,4,0,5
8/3/21,Kelantan,21012,11241,32253,65,2,510309,278242,788551,295,2,20996,991,16,10249,0,0,0,1
8/3/21,Melaka,9692,6349,16041,24,0,353982,195656,549638,177,3,9687,387,5,5961,0,0,0,1
8/3/21,Negeri Sembilan,8997,17066,26063,24,2,608711,337774,946485,165,7,5748,12687,3201,4363,43,5,0,16
8/3/21,Pahang,23408,5656,29064,33,0,542628,276680,819308,168,2,21975,1471,1433,4182,0,0,0,3
8/3/21,Perak,26260,5503,31763,22,1,811032,498807,1309839,187,5,23187,1302,3070,4196,1,0,0,7
8/3/21,Perlis,1396,1831,3227,1,0,116154,80148,196302,14,0,749,206,647,1624,0,0,0,1
8/3/21,Pulau Pinang,18858,10083,28941,5,0,807364,324063,1131427,99,3,15967,830,1281,9209,1609,42,0,3
8/3/21,Sabah,36059,8039,44098,116,3,960311,422330,1382641,802,15,35887,632,128,7406,0,0,0,45
8/3/21,Sarawak,4752,23426,28178,185,13,1802352,1443472,3245824,2030,99,2712,145,1972,23233,0,0,0,116
8/3/21,Selangor,31998,76489,108487,121,1,3513158,1470932,4984090,1198,31,4622,29850,27373,42649,0,3977,0,16
8/3/21,Terengganu,7679,7921,15600,2,0,364456,232010,596466,74,4,6526,560,1152,7351,0,0,0,11
8/3/21,W.P. Kuala Lumpur,5695,44073,49768,14,4,2493346,1046486,3539832,775,22,756,9522,4938,25449,0,9093,0,10
8/3/21,W.P. Labuan,114,388,502,2,1,67956,57429,125385,26,4,112,375,2,13,0,0,0,0
8/3/21,W.P. Putrajaya,1051,2138,3189,0,0,109921,59253,169174,18,0,518,1339,533,799,0,0,0,0
8/4/21,Johor,37557,11874,49431,19,0,1262257,496840,1759097,153,4,28506,4623,6852,7231,2199,20,0,0
8/4/21,Kedah,13195,18495,31690,10,1,642152,354380,996532,108,3,10815,2707,2269,15784,107,0,0,8
8/4/21,Kelantan,20588,13133,33721,46,0,530897,291375,822272,341,2,20562,575,25,12547,0,0,0,12
8/4/21,Melaka,10026,6748,16774,38,1,364008,202404,566412,215,4,10019,410,6,6336,0,0,0,3
8/4/21,Negeri Sembilan,8667,17199,25866,19,0,617378,354973,972351,184,7,5125,13851,3540,3343,0,0,0,7
8/4/21,Pahang,18279,8436,26715,45,1,560907,285116,846023,213,3,16886,3242,1393,5194,0,0,0,0
8/4/21,Perak,25865,5987,31852,13,1,836897,504794,1341691,200,6,24173,1503,1692,4484,0,0,0,0
8/4/21,Perlis,1108,2155,3263,1,0,117262,82303,199565,15,0,782,751,326,1404,0,0,0,0
8/4/21,Pulau Pinang,14858,14178,29036,8,0,822222,338241,1160463,107,3,12109,886,707,13164,2042,125,0,3
8/4/21,Sabah,34110,8446,42556,141,3,994421,430776,1425197,943,18,33924,1275,178,7158,0,11,0,10
8/4/21,Sarawak,3658,21784,25442,150,8,1806010,1465256,3271266,2180,107,1227,46,2430,21736,1,0,0,2
8/4/21,Selangor,31713,86719,118432,60,0,3544871,1557651,5102522,1258,31,4810,34934,26898,47403,4,4377,0,6
8/4/21,Terengganu,6735,8063,14798,12,0,371191,240073,611264,86,4,6137,439,598,7613,0,0,0,11
8/4/21,W.P. Kuala Lumpur,8735,45731,54466,35,1,2502081,1092217,3594298,810,23,2911,11188,5824,25440,0,9103,0,0
8/4/21,W.P. Labuan,215,423,638,1,0,68171,57852,126023,27,4,205,403,10,20,0,0,0,0
8/4/21,W.P. Putrajaya,2405,2284,4689,3,0,112326,61537,173863,21,0,339,1702,2066,581,0,0,0,1
8/5/21,Johor,30721,20208,50929,5,0,1292978,517048,1810026,158,4,17868,13370,10699,6833,2153,4,0,2
8/5/21,Kedah,15407,18771,34178,9,0,657559,373151,1030710,117,3,12992,2990,2242,15781,166,0,0,7
8/5/21,Kelantan,19352,14710,34062,45,0,550249,306085,856334,386,2,19309,362,16,14345,0,0,0,30
8/5/21,Melaka,9836,8792,18628,18,1,373844,211196,585040,233,5,9201,1097,635,7694,0,0,0,1
8/5/21,Negeri Sembilan,8021,17878,25899,18,0,625399,372851,998250,202,7,5011,14481,3010,3392,0,0,0,5
8/5/21,Pahang,18510,11634,30144,33,1,579417,296750,876167,246,4,17041,3241,1469,8392,0,0,0,1
8/5/21,Perak,21096,11268,32364,30,0,857993,516062,1374055,230,6,19482,7260,1614,3896,0,106,0,6
8/5/21,Perlis,617,3180,3797,0,0,117879,85483,203362,15,0,613,3164,4,16,0,0,0,0
8/5/21,Pulau Pinang,14342,15728,30070,12,0,836564,353969,1190533,119,3,11514,1717,855,14001,1964,8,0,11
8/5/21,Sabah,35342,11988,47330,141,0,1029763,442764,1472527,1084,18,35250,2268,83,9717,0,0,0,12
8/5/21,Sarawak,5072,24315,29387,156,6,1811082,1489571,3300653,2336,113,1475,12,3547,24303,0,0,0,50
8/5/21,Selangor,33623,83891,117514,63,2,3578494,1641542,5220036,1321,33,4659,34832,28964,44756,0,4301,0,2
8/5/21,Terengganu,7896,7479,15375,9,1,379087,247552,626639,95,5,7272,271,624,7194,0,0,0,14
8/5/21,W.P. Kuala Lumpur,8138,47691,55829,27,1,2510219,1139908,3650127,837,24,1751,11527,6385,26904,1,9259,0,2
8/5/21,W.P. Labuan,126,452,578,4,0,68297,58304,126601,31,4,120,443,6,9,0,0,0,0
8/5/21,W.P. Putrajaya,2278,2171,4449,1,0,114604,63708,178312,22,0,451,1804,1827,367,0,0,0,0
8/6/21,Johor,37962,9329,47291,18,0,1330940,526377,1857317,176,4,22636,5797,5469,3464,9857,68,0,0
8/6/21,Kedah,14466,11093,25559,20,0,672025,384244,1056269,137,3,10949,2284,2327,8809,1190,0,0,0
8/6/21,Kelantan,2918,1716,4634,10,0,553167,307801,860968,396,2,2918,865,0,851,0,0,0,0
8/6/21,Melaka,9908,7220,17128,17,0,383752,218416,602168,250,5,9312,1241,596,5978,0,0,0,1
8/6/21,Negeri Sembilan,7522,17818,25340,26,0,632921,390669,1023590,228,7,5177,14072,2340,3742,0,0,0,9
8/6/21,Pahang,16202,9395,25597,32,2,595619,306145,901764,278,6,15442,1762,760,7610,0,22,0,1
8/6/21,Perak,14560,19899,34459,32,0,872553,535961,1408514,262,6,4975,10540,8838,8647,743,704,0,12
8/6/21,Perlis,331,1564,1895,0,0,118210,87047,205257,15,0,97,1559,234,4,0,0,0,1
8/6/21,Pulau Pinang,13071,14788,27859,6,0,849635,368757,1218392,125,3,10384,2102,660,12580,2026,102,0,5
8/6/21,Sabah,34261,12010,46271,137,3,1064024,454774,1518798,1221,21,34064,3638,54,8372,110,0,0,33
8/6/21,Sarawak,1928,21298,23226,52,20,1813010,1510869,3323879,2388,133,602,574,1326,20612,0,109,0,3
8/6/21,Selangor,31074,84492,115566,51,3,3609568,1726034,5335602,1372,36,3924,33199,27150,46670,0,4621,0,2
8/6/21,Terengganu,1742,1947,3689,1,0,380829,249499,630328,96,5,491,1125,707,822,544,0,0,0
8/6/21,W.P. Kuala Lumpur,8249,49211,57460,28,5,2518468,1189119,3707587,865,29,3000,12243,5241,27766,4,9192,0,14
8/6/21,W.P. Labuan,190,375,565,2,0,68487,58679,127166,33,4,181,358,9,17,0,0,0,0
8/6/21,W.P. Putrajaya,1881,2057,3938,1,0,116485,65765,182250,23,0,249,1701,1632,354,0,0,0,2
8/7/21,Johor,34320,15694,50014,22,2,1365260,542071,1907331,198,6,19243,12688,7106,3003,7970,3,0,1
8/7/21,Kedah,20772,11430,32202,23,1,692797,395674,1088471,160,4,14799,5853,2434,5575,3539,0,0,2
8/7/21,Kelantan,7879,1058,8937,24,0,561046,308859,869905,420,2,7373,853,506,205,0,0,0,0
8/7/21,Melaka,10415,7105,17520,43,1,394167,225521,619688,293,6,10408,1470,2,5633,0,0,0,7
8/7/21,Negeri Sembilan,6178,16087,22265,13,2,639099,406756,1045855,241,9,4353,12876,1825,3211,0,0,0,0
8/7/21,Pahang,11350,2963,14313,15,0,606969,309108,916077,293,6,10101,895,1245,1927,4,139,0,2
8/7/21,Perak,13133,13909,27042,29,3,885686,549870,1435556,291,9,1984,980,6453,12008,4694,916,0,7
8/7/21,Perlis,1600,41,1641,1,0,119810,87088,206898,16,0,138,27,1462,14,0,0,0,0
8/7/21,Pulau Pinang,11695,11690,23385,9,0,861330,380447,1241777,134,3,9027,129,750,11550,1917,10,0,2
8/7/21,Sabah,29516,13853,43369,132,3,1093540,468627,1562167,1353,24,27036,4309,53,9542,2421,0,0,8
8/7/21,Sarawak,3018,23202,26220,73,20,1816028,1534071,3350099,2461,153,1927,7652,1084,15545,0,0,0,12
8/7/21,Selangor,31415,75518,106933,33,8,3640983,1801552,5442535,1405,44,2647,24951,28766,46464,2,4101,0,2
8/7/21,Terengganu,7078,9962,17040,20,2,387907,259461,647368,116,7,122,8756,5208,1011,1661,195,0,87
8/7/21,W.P. Kuala Lumpur,5207,39437,44644,4,10,2523675,1228556,3752231,869,39,33,5209,5174,25088,0,9139,0,1
8/7/21,W.P. Labuan,87,436,523,0,0,68574,59115,127689,33,4,87,429,0,7,0,0,0,0
8/7/21,W.P. Putrajaya,1810,2151,3961,0,0,118295,67916,186211,23,0,167,1742,1643,409,0,0,0,0
8/8/21,Johor,35426,16069,51495,2,0,1400686,558140,1958826,200,6,13535,12602,16089,3195,5802,270,0,2
8/8/21,Kedah,18381,17100,35481,1,1,711178,412774,1123952,161,5,13420,13647,2158,3403,2797,49,0,7
8/8/21,Kelantan,10483,13685,24168,1,1,571529,322544,894073,421,3,5726,13223,4013,255,741,0,0,210
8/8/21,Melaka,2579,2182,4761,0,0,396746,227703,624449,293,6,2579,1190,0,992,0,0,0,0
8/8/21,Negeri Sembilan,3502,17377,20879,0,1,642601,424133,1066734,241,10,1949,14157,1543,3220,0,0,0,10
8/8/21,Pahang,5972,1360,7332,0,0,612941,310468,923409,293,6,5971,240,0,1120,1,0,0,0
8/8/21,Perak,13779,13167,26946,7,1,899465,563037,1462502,298,10,1952,584,5646,11766,6177,814,0,7
8/8/21,Perlis,853,660,1513,0,0,120663,87748,208411,16,0,495,646,358,14,0,0,0,0
8/8/21,Pulau Pinang,8875,14158,23033,0,1,870205,394605,1264810,134,4,6499,538,348,13614,2025,5,0,4
8/8/21,Sabah,24497,9346,33843,5,2,1118037,477973,1596010,1358,26,20001,2847,19,6492,4472,1,0,11
8/8/21,Sarawak,1764,18744,20508,5,46,1817792,1552815,3370607,2466,199,1108,3550,652,15148,0,44,0,6
8/8/21,Selangor,26325,70399,96724,29,3,3667308,1871951,5539259,1434,47,2604,23131,23715,43254,6,4012,0,2
8/8/21,Terengganu,6399,3851,10250,0,0,394306,263312,657618,116,7,3356,2280,1140,1414,1903,124,0,33
8/8/21,W.P. Kuala Lumpur,4741,37681,42422,1,2,2528416,1266237,3794653,870,41,9,2999,4732,26018,0,8664,0,0
8/8/21,W.P. Labuan,3,13,16,0,0,68577,59128,127705,33,4,3,0,0,13,0,0,0,0
8/8/21,W.P. Putrajaya,1574,2771,4345,0,0,119869,70687,190556,23,0,148,1761,1426,1010,0,0,0,0
8/9/21,Johor,29829,21388,51217,17,0,1430515,579528,2010043,217,6,17556,13421,7198,6859,5074,1108,0,1
8/9/21,Kedah,25045,10845,35890,17,2,736223,423619,1159842,178,7,13715,8010,2223,2752,9104,80,0,6
8/9/21,Kelantan,12040,12419,24459,14,0,583569,334963,918532,435,3,4920,11620,6511,724,600,0,0,84
8/9/21,Melaka,4412,9248,13660,6,1,401158,236951,638109,299,7,2832,7112,1275,2043,305,88,0,5
8/9/21,Negeri Sembilan,7909,12086,19995,12,0,650510,436219,1086729,253,10,3733,10254,3405,1831,718,1,0,53
8/9/21,Pahang,6503,8132,14635,5,1,619444,318600,938044,298,7,4698,6767,596,1364,1209,1,0,0
8/9/21,Perak,20317,11717,32034,25,1,919782,574754,1494536,323,11,4297,4645,7562,6176,8453,892,0,9
8/9/21,Perlis,2267,1549,3816,4,1,122930,89297,212227,20,1,827,1548,0,0,1440,1,0,0
8/9/21,Pulau Pinang,14159,13168,27327,6,0,884364,407773,1292137,140,4,12237,3374,322,8664,1597,1127,0,6
8/9/21,Sabah,27101,14915,42016,69,2,1145138,492888,1638026,1427,28,20113,8092,35,6806,6816,15,0,139
8/9/21,Sarawak,1993,20187,22180,26,9,1819785,1573002,3392787,2492,208,440,1545,1532,17473,2,1149,0,39
8/9/21,Selangor,26681,85964,112645,62,1,3693989,1957915,5651904,1496,48,5683,32737,20997,48598,0,4627,0,3
8/9/21,Terengganu,7322,2912,10234,9,0,401628,266224,667852,125,7,3816,1627,1580,1027,1926,254,0,4
8/9/21,W.P. Kuala Lumpur,9086,54018,63104,19,0,2537502,1320255,3857757,889,41,2794,15450,6292,28237,0,10330,0,1
8/9/21,W.P. Labuan,303,1227,1530,1,1,68880,60355,129235,34,5,292,1216,11,11,0,0,0,0
8/9/21,W.P. Putrajaya,74,1567,1641,0,0,119943,72254,192197,23,0,67,707,7,860,0,0,0,0
8/10/21,Johor,27731,23098,50829,28,0,1458246,602626,2060872,245,6,11151,16668,7509,5470,9069,960,0,2
8/10/21,Kedah,15850,1354,17204,15,0,752073,424973,1177046,193,7,7773,14,2146,1333,5930,7,0,1
8/10/21,Kelantan,2190,94,2284,1,0,585759,335057,920816,436,3,961,80,1229,14,0,0,0,0
8/10/21,Melaka,3139,2859,5998,4,0,404297,239810,644107,303,7,1276,949,1863,1908,0,0,0,2
8/10/21,Negeri Sembilan,4672,5893,10565,9,0,655182,442112,1097294,262,10,2614,4398,1136,1494,922,0,0,1
8/10/21,Pahang,5376,1400,6776,6,0,624820,320000,944820,304,7,4540,17,287,1383,549,0,0,0
8/10/21,Perak,11494,3247,14741,19,0,931276,578001,1509277,342,11,4377,3219,576,27,6540,1,0,1
8/10/21,Perlis,735,34,769,1,0,123665,89331,212996,21,1,120,34,615,0,0,0,0,0
8/10/21,Pulau Pinang,10607,10146,20753,6,0,894971,417919,1312890,146,4,8417,1607,313,7566,1877,973,0,0
8/10/21,Sabah,32264,8448,40712,141,0,1177402,501336,1678738,1568,28,24697,2102,70,6341,7460,3,0,39
8/10/21,Sarawak,1554,13606,15160,43,3,1821339,1586608,3407947,2535,211,731,1018,820,11370,2,1218,0,1
8/10/21,Selangor,28882,82102,110984,184,1,3722871,2040017,5762888,1680,49,2922,25238,25960,52158,0,4684,0,22
8/10/21,Terengganu,14115,1045,15160,25,0,415743,267269,683012,150,7,5058,85,7064,958,1993,0,0,2
8/10/21,W.P. Kuala Lumpur,10055,44393,54448,49,1,2547557,1364648,3912205,938,42,1702,12833,8353,21336,0,10221,0,3
8/10/21,W.P. Labuan,10,4,14,0,0,68890,60359,129249,34,5,0,0,10,4,0,0,0,0
8/10/21,W.P. Putrajaya,390,2463,2853,0,0,120333,74717,195050,23,0,343,1397,47,1066,0,0,0,0
8/11/21,Johor,29190,32454,61644,24,0,1487436,635080,2122516,269,6,7922,24353,16013,7157,5254,944,0,1
8/11/21,Kedah,27686,5729,33415,32,4,779759,430702,1210461,225,11,15453,1484,2415,4189,9809,56,0,9
8/11/21,Kelantan,20008,1504,21512,21,0,605767,336561,942328,457,3,5244,1172,13683,329,1078,0,0,6
8/11/21,Melaka,5649,6829,12478,29,1,409946,246639,656585,332,8,2801,5626,2518,1186,330,11,0,6
8/11/21,Negeri Sembilan,9062,11412,20474,9,0,664244,453524,1117768,271,10,4280,9552,2999,1718,1748,142,0,35
8/11/21,Pahang,8519,11634,20153,7,1,633339,331634,964973,311,8,5053,8477,422,3157,3044,0,0,0
8/11/21,Perak,21537,15429,36966,53,1,952813,593430,1546243,395,12,5180,4975,6594,10010,9424,443,0,340
8/11/21,Perlis,3904,114,4018,3,0,127569,89445,217014,24,1,1417,87,2487,27,0,0,0,0
8/11/21,Pulau Pinang,17254,12946,30200,9,1,912225,430865,1343090,155,5,14221,2718,1138,9076,1894,1151,0,2
8/11/21,Sabah,30622,21339,51961,142,8,1208024,522675,1730699,1710,36,22402,9886,223,11437,7785,11,0,217
8/11/21,Sarawak,3590,16993,20583,47,46,1824929,1603601,3428530,2582,257,519,477,3067,15301,0,1183,0,36
8/11/21,Selangor,28814,85411,114225,123,6,3751685,2125428,5877113,1803,55,6487,33164,22326,48726,1,3510,0,11
8/11/21,Terengganu,17145,4291,21436,88,0,432888,271560,704448,238,7,5074,2484,10117,1330,1947,466,0,18
8/11/21,W.P. Kuala Lumpur,12570,44856,57426,49,5,2560127,1409504,3969631,987,47,3999,16543,8571,20608,0,7690,0,15
8/11/21,W.P. Labuan,328,365,693,3,0,69218,60724,129942,37,5,323,348,5,17,0,0,0,0
8/11/21,W.P. Putrajaya,348,1680,2028,0,0,120681,76397,197078,23,0,348,894,0,786,0,0,0,0
8/12/21,Johor,37034,31285,68319,11,2,1524470,666365,2190835,280,8,8609,23081,22349,5572,6074,2631,0,3
8/12/21,Kedah,20405,13940,34345,14,0,800164,444642,1244806,239,11,9829,8246,2070,5654,8502,39,0,5
8/12/21,Kelantan,13075,11750,24825,8,0,618842,348311,967153,465,3,6007,11538,5683,199,1365,2,0,31
8/12/21,Melaka,6835,6905,13740,15,0,416781,253544,670325,347,8,1129,4795,3779,2043,1927,66,0,1
8/12/21,Negeri Sembilan,7152,14843,21995,5,0,671396,468367,1139763,276,10,4737,12737,1587,1973,646,131,0,184
8/12/21,Pahang,8811,14150,22961,2,0,642150,345784,987934,313,8,5986,10452,1446,3698,1379,0,0,0
8/12/21,Perak,19857,20597,40454,9,1,972670,614027,1586697,404,13,5608,18203,5467,2109,8206,270,0,591
8/12/21,Perlis,1210,2309,3519,0,0,128779,91754,220533,24,1,186,2287,1024,22,0,0,0,0
8/12/21,Pulau Pinang,13849,21894,35743,2,0,926074,452759,1378833,157,5,9709,7560,2112,11483,2027,2851,0,1
8/12/21,Sabah,25046,29265,54311,30,6,1233070,551940,1785010,1740,42,19336,9474,1222,19766,4468,10,0,35
8/12/21,Sarawak,1926,11985,13911,17,14,1826855,1615586,3442441,2599,271,498,50,1424,8509,1,3371,0,58
8/12/21,Selangor,27769,92254,120023,133,6,3779454,2217682,5997136,1936,61,5938,35045,21828,53922,3,3265,0,22
8/12/21,Terengganu,16761,4931,21692,7,0,449649,276491,726140,245,7,5677,3684,9155,1025,1915,216,0,20
8/12/21,W.P. Kuala Lumpur,7934,53052,60986,48,2,2568061,1462556,4030617,1035,49,774,17181,7156,27450,0,8420,0,5
8/12/21,W.P. Labuan,220,286,506,2,1,69438,61010,130448,39,6,219,275,1,11,0,0,0,0
8/12/21,W.P. Putrajaya,372,2385,2757,0,0,121053,78782,199835,23,0,369,1086,3,1299,0,0,0,0
8/13/21,Johor,42445,26021,68466,39,1,1566915,692386,2259301,319,9,7620,19334,31193,4077,3630,2609,0,3
8/13/21,Kedah,12215,9424,21639,11,0,812379,454066,1266445,250,11,5753,2816,1709,6608,4745,0,0,8
8/13/21,Kelantan,1011,795,1806,0,0,619853,349106,968959,465,3,157,793,350,2,504,0,0,0
8/13/21,Melaka,6596,6788,13384,11,1,423377,260332,683709,358,9,500,4564,5214,2137,882,87,0,0
8/13/21,Negeri Sembilan,6430,15408,21838,19,4,677826,483775,1161601,295,14,3725,13406,2557,1910,148,90,0,2
8/13/21,Pahang,8225,11804,20029,6,2,650375,357588,1007963,319,10,2687,9361,1701,2442,3837,1,0,0
8/13/21,Perak,14807,17454,32261,25,4,987477,631481,1618958,429,17,4239,15737,6335,1642,3668,69,0,571
8/13/21,Perlis,807,2271,3078,5,0,129586,94025,223611,29,1,92,2258,715,13,0,0,0,0
8/13/21,Pulau Pinang,13440,21923,35363,4,2,939514,474682,1414196,161,7,8802,10472,2686,8502,1951,2949,0,1
8/13/21,Sabah,20113,32832,52945,87,9,1253183,584772,1837955,1827,51,12419,12656,2334,20153,5340,19,0,24
8/13/21,Sarawak,2116,12966,15082,28,12,1828971,1628552,3457523,2627,283,943,830,1136,8446,2,3543,0,182
8/13/21,Selangor,30237,97566,127803,124,9,3809691,2315248,6124939,2060,70,5590,32806,24644,60165,2,4592,0,4
8/13/21,Terengganu,3731,921,4652,2,2,453380,277412,730792,247,9,486,793,3245,127,0,0,0,1
8/13/21,W.P. Kuala Lumpur,9003,51080,60083,39,5,2577064,1513636,4090700,1074,54,1060,17337,7943,23612,0,10091,0,40
8/13/21,W.P. Labuan,147,335,482,0,0,69585,61345,130930,39,6,145,329,2,6,0,0,0,0
8/13/21,W.P. Putrajaya,404,1592,1996,1,0,121457,80374,201831,24,0,397,881,7,711,0,0,0,0
8/14/21,Johor,36081,27615,63696,56,0,1602996,720001,2322997,375,9,6668,24615,22855,1171,6556,1827,0,4
8/14/21,Kedah,14382,9697,24079,13,0,826761,463763,1290524,263,11,5688,5536,2938,4153,5753,5,0,6
8/14/21,Kelantan,700,279,979,0,0,620553,349385,969938,465,3,208,276,1,3,491,0,0,0
8/14/21,Melaka,7210,4878,12088,31,2,430587,265210,695797,389,11,36,2857,5363,2020,1803,1,0,8
8/14/21,Negeri Sembilan,3685,15688,19373,7,4,681511,499463,1180974,302,18,1444,13760,2241,1928,0,0,0,0
8/14/21,Pahang,3163,10869,14032,9,1,653538,368457,1021995,328,11,899,9817,1384,1052,880,0,0,0
8/14/21,Perak,13947,14902,28849,55,2,1001424,646383,1647807,484,19,1647,12861,8628,2036,3630,1,0,46
8/14/21,Perlis,1638,1599,3237,0,0,131224,95624,226848,29,1,34,1591,1604,7,0,0,0,1
8/14/21,Pulau Pinang,12555,18310,30865,2,0,952069,492992,1445061,163,7,5786,9957,4660,6294,2106,2059,0,3
8/14/21,Sabah,21933,28235,50168,99,5,1275116,613007,1888123,1926,56,12049,13239,5455,14981,4404,4,0,36
8/14/21,Sarawak,2597,21519,24116,90,34,1831568,1650071,3481639,2717,317,1412,12317,1180,6500,2,2580,0,125
